醫事機構代碼,x,y
5912012433,121.022333,24.781444
5912012569,120.980744,24.815093
5912012620,120.964084,24.799071
5912012666,121.016004,24.78414
5912012737,120.966855,24.773714
5912012773,120.968362,24.796624
5912012862,121.015682,24.784191
5912012933,120.969521,24.797636
5912012942,120.965474,24.80234
5912012988,121.013479,24.78384
5912013092,120.988801,24.802206
5912013252,121.011199,24.787676
5912013261,120.975421,24.812031
5912013341,120.97096,24.806888
5912013387,121.011666,24.789563
5912013412,120.975639,24.806699
5912013458,120.979806,24.813948
5912040106,120.966123,24.805392
5912040197,120.96898,24.816599
5912040222,120.963516,24.803238
5912040473,120.961592,24.80739
5912040553,120.956399,24.804637
5912041827,120.967707,24.807593
5912042098,120.959143,24.810113
5912042155,120.956087,24.805824
5912042173,120.958831,24.809908
5912042208,120.954409,24.805284
5912042217,120.968127,24.815656
5912042235,120.960952,24.815463
5912042351,120.960719,24.801435
5912042404,120.974723,24.818159
5912042422,120.959202,24.813295
5912042459,120.93667,24.840698
5912042495,120.938366,24.839762
5912042520,120.960345,24.801203
5912042637,120.932705,24.84082
5912042664,120.974171,24.820909
5912042744,120.95321,24.804943
5912042762,120.954577,24.812609
5912042771,120.956062,24.803331
5912042799,120.95294,24.820696
5912042806,120.934183,24.842203
5912050040,120.916084,24.730881
5912051092,120.927764,24.788139
5912051216,120.905779,24.74397
5912051350,120.927927,24.789636
5912051403,120.944216,24.79613
5912051412,120.94038,24.77784
5917010082,120.681736,24.144818
5917010126,120.678642,24.140543
5917010215,120.675306,24.144563
5917010279,120.6838983,24.1387606
5917011847,120.681969,24.1426
5917011927,120.683704,24.139863
5917011934,120.684562,24.138114
5917011945,120.6831,24.139113
5917020060,120.707307,24.138245
5917020097,120.694973,24.144779
5917020104,120.706108,24.13603
5917020202,120.696341,24.151039
5917020211,120.691008,24.147652
5917020337,120.689837,24.144396
5917020373,120.702136,24.131433
5917020417,120.706659,24.141483
5917021549,120.71003,24.149327
5917021629,120.692621,24.143909
5917021718,120.710851,24.144663
5917030066,120.657574,24.142757
5917030100,120.6630634,24.1321839
5917030128,120.669782,24.13322
5917030226,120.660546,24.146841
5917030271,120.67067,24.153438
5917030280,120.661513,24.152096
5917030388,120.66385,24.129884
5917030520,120.66612,24.146875
5917030600,120.670098,24.135218
5917030646,120.673539,24.140253
5917030726,120.660068,24.148737
5917030842,120.656102,24.146498
5917030860,120.654087,24.14654
5917030995,120.661249,24.146898
5917032293,120.66181,24.135611
5917032462,120.669648,24.14423
5917032551,120.66215,24.133975
5917032613,120.670666,24.137903
5917032640,120.660501,24.146841
5917032739,120.670974,24.14272
5917032775,120.652826,24.147849
5917032800,120.661852,24.133064
5917032891,120.672837,24.146681
5917040099,120.656766,24.130452
5917040124,120.675358,24.126615
5917040151,120.670227,24.124562
5917040222,120.665868,24.116662
5917040302,120.670221,24.114156
5917040393,120.652779,24.114053
5917040464,120.666465,24.114253
5917041694,120.660436,24.118973
5917041765,120.684346,24.131139
5917041818,120.65846,24.117892
5917041836,120.666625,24.117251
5917050424,120.67775,24.151685
5917050433,120.673793,24.151868
5917050577,120.682458,24.161522
5917050586,120.675819,24.168735
5917050666,120.670343,24.158138
5917050719,120.691385,24.159814
5917050826,120.697194,24.156623
5917050880,120.665746,24.155428
5917050933,120.674035,24.155584
5917050997,120.678381,24.160899
5917051010,120.674626,24.171382
5917051056,120.665516,24.160546
5917051449,120.675816,24.168914
5917052928,120.694128,24.160909
5917052955,120.678425,24.169436
5917053103,120.694614,24.16047
5917053327,120.692412,24.155452
5917053345,120.668835,24.166989
5917053461,120.679688,24.157098
5917053514,120.682299,24.153724
5917053550,120.665769,24.159558
5917053649,120.677779,24.159047
5917053756,120.682083,24.152877
5917060064,120.658694,24.196017
5917060108,120.6152796,24.175434
5917060204,120.656021,24.165354
5917060322,120.661198,24.172397
5917060331,120.667302,24.177734
5917060359,120.656443,24.163451
5917060644,120.636928,24.172599
5917061061,120.619426,24.187306
5917061150,120.651954,24.159286
5917062353,120.617672,24.18807
5917062406,120.656797,24.156925
5917062531,120.613811,24.174527
5917062559,120.61814,24.177365
5917062586,120.659229,24.164397
5917062620,120.647178,24.173867
5917062773,120.641831,24.172754
5917062988,120.657428,24.163368
5917063038,120.618637,24.184457
5917063065,120.618577,24.177726
5917063332,120.647166,24.173342
5917063350,120.661719,24.16318
5917063387,120.624219,24.185751
5917063403,120.638212,24.173159
5917063676,120.664888,24.16696
5917063681,120.61963,24.182587
5917063725,120.643941,24.17883
5917063869,120.620712,24.183716
5917063921,120.6569703,24.160628
5917070060,120.637703,24.139218
5917070088,120.625844,24.112921
5917070186,120.637807,24.140281
5917070248,120.64955,24.155512
5917070275,120.6474549,24.1450852
5917070346,120.650609,24.142755
5917070355,120.635992,24.146985
5917070382,120.649525,24.151358
5917070417,120.635492,24.148629
5917070462,120.635469,24.151657
5917070515,120.651525,24.138729
5917070659,120.615717,24.150956
5917070677,120.611949,24.135546
5917071727,120.643711,24.137964
5917071736,120.649523,24.154997
5917071781,120.638228,24.140471
5917071996,120.652384,24.153357
5917072126,120.636125,24.15154
5917072242,120.633489,24.153454
5917072251,120.649253,24.136958
5917072313,120.636081,24.153471
5917072564,120.651993,24.135853
5917072577,120.638121,24.140892
5917072582,120.613046,24.139458
5917072608,120.635892,24.148658
5917072644,120.6463728,24.1425329
5917072699,120.6379623,24.1486203
5917072724,120.637742,24.146899
5917080119,120.722677,24.176639
5917080137,120.703616,24.169339
5917080262,120.689501,24.174001
5917080342,120.695138,24.16476
5917080379,120.693747,24.166575
5917080388,120.6885333,24.178255
5917080593,120.683077,24.19198
5917080619,120.69036,24.17362
5917080637,120.676558,24.174861
5917080744,120.693025,24.176406
5917080762,120.693945,24.164999
5917080771,120.6974,24.170304
5917080780,120.690505,24.176296
5917080888,120.687287,24.170539
5917081170,120.66937,24.177672
5917082300,120.683071,24.169937
5917082364,120.692238,24.169294
5917082444,120.686312,24.181377
5917082604,120.668565,24.178726
5917082800,120.67035,24.185009
5917082882,120.696089,24.168247
5917082908,120.667215,24.178342
5917083012,120.698384,24.18446
5917083021,120.690185,24.179864
5917083049,120.666327,24.186375
5917083058,120.709262,24.170847
5917083076,120.6947,24.174392
5917083101,120.681005,24.191606
5917083209,120.685231,24.174234
5917083254,120.693209,24.165051
5917083272,120.693517,24.174942
5917083316,120.718855,24.175927
5917083343,120.682726,24.171168
5921010072,120.218566,22.986829
5921010107,120.225606,22.989726
5921010161,120.223806,22.976426
5921010205,120.221208,22.992173
5921010223,120.227622,22.999759
5921010232,120.214037,22.976824
5921010250,120.211594,22.982519
5921010429,120.227768,22.991091
5921010625,120.229432,22.986813
5921010652,120.233754,22.970441
5921010689,120.2145,22.974861
5921010705,120.230198,22.970756
5921010778,120.227237,22.985878
5921010947,120.225978,22.982965
5921010992,120.22816,22.998895
5921012049,120.233565,22.994695
5921012085,120.211344,22.985028
5921012281,120.233161,22.98675
5921012325,120.2392004,22.9893005
5921012334,120.22776,22.965022
5921012398,120.212615,22.989889
5921012530,120.23581,22.985022
5921012683,120.232568,22.993348
5921012781,120.227879,22.979679
5921012852,120.224765,22.981712
5921012870,120.227618,22.972944
5921013073,120.229687,22.980644
5921013206,120.227245,22.974347
5921020096,120.189809,22.984811
5921020112,120.193594,22.977308
5921020130,120.190239,22.966889
5921020149,120.189826,22.984864
5921020167,120.180021,22.944707
5921020185,120.179998,22.940987
5921020194,120.1869053,22.966955
5921020210,120.189733,22.965572
5921020256,120.176136,22.941126
5921020336,120.182398,22.921621
5921020425,120.192688,22.965903
5921020489,120.212327,22.967554
5921021566,120.187895,22.981728
5921021584,120.213455,22.977045
5921021708,120.212254,22.980222
5921021780,120.214457,22.973068
5921021815,120.184831,22.922148
5921021833,120.192706,22.962553
5921030092,120.195396,22.989363
5921030118,120.192423,22.9999
5921030127,120.190856,22.988519
5921030234,120.194856,22.997748
5921030289,120.194214,22.989803
5921030298,120.177564,23.000115
5921032069,120.200371,22.999853
5921040169,120.210121,23.006934
5921040212,120.210223,23.008509
5921040221,120.207641,22.998894
5921040301,120.2079361,23.0089787
5921040392,120.18789,23.01085
5921040409,120.22573,23.007567
5921040436,120.193763,23.015305
5921040623,120.193839,23.004196
5921040678,120.214558,23.016705
5921040749,120.218706,23.003969
5921041826,120.205365,22.999238
5921041915,120.223038,23.009616
5921041924,120.20837,23.005205
5921041960,120.225751,23.010722
5921041979,120.204385,23.012235
5921042038,120.215892,23.010023
5921042074,120.222641,23.008517
5921042118,120.218779,23.004823
5921042145,120.219713,23.006913
5921042252,120.209734,23.015319
5921042261,120.209957,23.017033
5921042289,120.213153,23.015014
5921050076,120.203446,22.993369
5921050094,120.201482,22.999417
5921050138,120.210798,22.98881
5921050174,120.200845,22.997548
5921050245,120.1844183,23.0607716
5921050370,120.197762,22.982749
5921050423,120.204463,22.994685
5921050441,120.201914,22.992383
5921051582,120.20949,22.997468
5921051608,120.199971,22.990131
5921051617,120.2085,22.994972
5921051656,120.199385,22.981577
5921060072,120.204674,23.027218
5921060116,120.218878,23.063089
5921060143,120.188706,23.022403
5921060161,120.173692,23.05
5921060170,120.192447,23.032323
5921060198,120.194653,23.043704
5921060205,120.187399,23.042207
5921060223,120.189725,23.039186
5921060358,120.214917,23.027798
5921060385,120.211494,23.030315
5921060394,120.131052,23.063421
5921061542,120.173472,23.050764
5921061551,120.175676,23.06644
5921061604,120.17222,23.049564
5921061668,120.130855,23.062963
5921061720,120.217921,23.065905
5921061757,120.211789,23.034569
5921071235,120.166169,22.99145
5921080010,120.205008,22.989131
5922010147,120.45798,23.483609
5922010218,120.453665,23.47683
5922010263,120.45532,23.481619
5922010272,120.45592,23.47888
5922010361,120.4502,23.47672
5922010405,120.45533,23.4643
5922010441,120.451719,23.48096
5922010496,120.45514,23.478069
5922010512,120.46811,23.49201
5922010683,120.44965,23.48092
5922010718,120.456549,23.476489
5922010736,120.4665,23.490069
5922010754,120.461789,23.48392
5922011877,120.46088,23.48292
5922011966,120.45291,23.4782
5922012061,120.45241,23.48205
5922012178,120.46764,23.47718
5922012285,120.45064,23.48235
5922012383,120.46398,23.48889
5922012392,120.46629,23.476849
5922012418,120.45319,23.478639
5922012552,120.45531,23.495259
5922012632,120.45193,23.482199
5922012669,120.45095,23.500298
5922012712,120.455484,23.469317
5922012721,120.458228,23.491647
5922012856,120.45708,23.47653
5922012874,120.45483,23.49527
5922012909,120.452119,23.48057
5922012945,120.46634,23.47719
5922012972,120.46023,23.480879
5922013013,120.449659,23.50019
5922013031,120.453149,23.478919
5922013040,120.458831,23.455002
5922013068,120.45898,23.456389
5922020063,120.4486,23.48383
5922020116,120.43658,23.46751
5922020125,120.43496,23.475729
5922020205,120.43959,23.4706
5922020303,120.443416,23.455262
5922020349,120.443117,23.455061
5922020358,120.44677,23.475429
5922020376,120.43752,23.4726
5922020456,120.448797,23.48298
5922020483,120.43477,23.48739
5922020509,120.4392,23.467759
5922020518,120.43441,23.474309
5922020527,120.434259,23.48026
5922020563,120.442989,23.46984
5922020581,120.4409,23.475349
5922020634,120.44725,23.479839
5922020652,120.43324,23.48241
5922020661,120.44349,23.475539
5922020670,120.43729,23.467931
5922020689,120.427404,23.472207
5922020769,120.43021,23.46519
5922020796,120.44686,23.48185
5922020812,120.44334,23.45878
5922020821,120.442629,23.47052
5922020858,120.442121,23.483896
5922020885,120.44234,23.475069
5922020901,120.434749,23.48253
5922020910,120.43398,23.482679
5922020929,120.44359,23.480319
5922028596,120.43871,23.4677
5922028783,120.44063,23.456869
5922028827,120.426486,23.472259
5922028863,120.44456,23.46678
5922028881,120.44217,23.472909
5922028925,120.445179,23.4757
592202A054,120.44904,23.47605
592202A241,120.43783,23.479189
592202A296,120.44352,23.475539
592202A330,120.44044,23.47762
592202A349,120.44428,23.493549
592202A358,120.43855,23.48543
592202A465,120.44211,23.47842
592202A518,120.4351,23.4888
5931010011,121.476963,25.01741
5931010066,121.455657,25.019061
5931010217,121.477245,25.017571
5931010235,121.459861,25.027735
5931010306,121.466741,25.021733
5931010315,121.472682,25.026281
5931010342,121.469977,25.02478
5931010397,121.478748,25.01515
5931010459,121.470575,25.031677
5931010477,121.455023,25.015149
5931010646,121.460447,24.999655
5931010708,121.456857,25.009647
5931010726,121.467913,25.006677
5931010842,121.479977,25.023263
5931010888,121.479733,25.012501
5931011009,121.42532,24.989212
5931011045,121.479028,25.031499
5931011054,121.460492,25.018246
5931011107,121.459131,25.002445
5931011152,121.47953,25.014883
5931011161,121.460057,25.002966
5931011223,121.449985,25.002213
5931011250,121.474262,25.010303
5931011330,121.427611,24.989823
5931011376,121.47703,25.025936
5931011438,121.459866,25.002564
5931011447,121.45506,25.012094
5931011474,121.432768,24.991171
5931011545,121.47243,25.013047
5931011938,121.473015,25.021538
5931012042,121.461583,24.996168
5931012060,121.428121,24.989526
5931012131,121.461808,25.010254
5931012239,121.478888,25.014202
5931012257,121.457324,25.010909
5931013343,121.478048,25.031635
5931013389,121.461346,25.028507
5931013441,121.463161,25.000896
5931013478,121.462191,25.028791
5931013629,121.470412,25.032067
5931013692,121.460382,25.002002
5931013736,121.430908,24.987921
5931013781,121.466676,25.021934
5931013790,121.464044,25.023364
5931014046,121.478544,25.031438
5931014055,121.470653,25.006929
5931014199,121.442802,25.000056
5931014206,121.462773,25.019013
5931014224,121.474051,25.02314
5931014420,121.459701,24.991454
5931014439,121.42943,24.985817
5931014537,121.457004,25.017388
5931014635,121.464201,25.004878
5931014822,121.455577,25.011972
5931014831,121.461832,25.020226
5931014868,121.455355,25.008512
5931015187,121.45768,25.009262
5931015301,121.470172,25.01544
5931015329,121.458414,25.01799
5931015454,121.455719,25.009641
5931015605,121.443875,25.0126759
5931015687,121.446673,25.002465
5931015703,121.463795,25.010494
5931015721,121.477795,25.027073
5931015749,121.48275,25.020734
5931015776,121.451541,24.99717
5931015829,121.478478,25.018072
5931015874,121.42889,24.985386
5931015909,121.464299,25.004369
5931015972,121.454275,24.994789
5931015981,121.460723,25.00523
5931015990,121.443152,25.001147
5931016139,121.47283,25.026451
5931016273,121.479007,25.018661
5931016308,121.465892,25.021972
5931016326,121.460982,25.022898
5931016460,121.473769,25.022549
5931016479,121.46979,25.011811
5931016504,121.454339,24.995365
5931016531,121.452437,25.010846
5931016540,121.461195,25.022918
5931016577,121.455592,25.008434
5931016586,121.457082,24.993728
5931016595,121.474811,25.031552
5931016611,121.459794,25.005444
5931016719,121.460189,25.001346
5931016737,121.47631,25.030653
5931016755,121.4405977,24.9986683
5931016808,121.468676,25.00733
5931016915,121.45613,25.017503
5931016924,121.462371,25.029214
5931016942,121.463447,24.996714
5931017001,121.451822,24.996555
5931017047,121.443256,25.000937
5931017056,121.45404,25.001933
5931017083,121.46007,25.003788
5931017092,121.464682,25.018535
5931017109,121.4709,25.024208
5931017163,121.462677,25.010432
5931017172,121.462078,25.010183
5931017181,121.458566,25.014533
5931017216,121.466373,25.020019
5931017261,121.46702,25.02028
5931017289,121.460255,25.001778
5931017305,121.462593,24.996362
5931017314,121.477356,25.018191
5931017341,121.45613,25.018042
5931017369,121.45893,24.992159
5931017396,121.46543,25.024992
5931017403,121.459536,25.006886
5931017449,121.473977,25.010097
5931017458,121.467442,25.019855
5931017494,121.457324,24.997444
5931017529,121.460818,25.002061
5931017538,121.479315,25.015353
5931017547,121.478846,25.031379
5931017556,121.474835,25.016099
5931017574,121.467236,25.007206
5931017592,121.460752,24.996016
5931017609,121.471487,25.02456
5931017618,121.465447,25.022216
5931017627,121.464237,25.002618
5931017636,121.455642,25.005427
5931017645,121.452127,24.994481
5931017654,121.450657,24.993466
5931017663,121.447894,24.998397
5931020017,121.481899,25.060651
5931020044,121.491649,25.083576
5931020133,121.48217,25.067571
5931020320,121.49319,25.066675
5931020400,121.485518,25.058924
5931020428,121.496354,25.071926
5931020446,121.47929,25.075188
5931020464,121.497246,25.065973
5931020473,121.495394,25.062072
5931020562,121.486774,25.072664
5931020599,121.470513,25.072053
5931020624,121.496893,25.067971
5931020688,121.489773,25.072645
5931020697,121.485201,25.063554
5931020704,121.490399,25.053213
5931020740,121.483805,25.076415
5931020795,121.492776,25.067744
5931020820,121.482829,25.065031
5931020848,121.49798,25.067646
5931020866,121.493942,25.066611
5931020919,121.487013,25.056522
5931020964,121.485545,25.068743
5931020991,121.500874,25.066158
5931021014,121.494265,25.056398
5931021023,121.494201,25.064209
5931021167,121.490129,25.078529
5931021372,121.488595,25.080805
5931021416,121.489774,25.078675
5931021452,121.481742,25.080264
5931021658,121.482682,25.068334
5931022806,121.495429,25.070046
5931022959,121.481951,25.071601
5931023018,121.495981,25.068273
5931023027,121.492304,25.082668
5931023036,121.493515,25.081759
5931023161,121.491612,25.083601
5931023198,121.495115,25.070039
5931023349,121.48361,25.062671
5931023401,121.494542,25.081057
5931023447,121.495306,25.069782
5931023527,121.495125,25.061377
5931023536,121.495275,25.061648
5931023563,121.492091,25.07944
5931023625,121.496713,25.065712
5931023670,121.49266,25.060455
5931023732,121.495154,25.063566
5931023830,121.499071,25.075524
5931023858,121.494862,25.070388
5931024097,121.49954,25.068254
5931024168,121.482375,25.078897
5931024355,121.496109,25.066503
5931024408,121.494371,25.07083
5931024499,121.498043,25.064592
5931024515,121.485825,25.062926
5931024524,121.483898,25.078779
5931024551,121.489681,25.063245
5931024588,121.498727,25.068861
5931024622,121.488511,25.080597
5931024631,121.483614,25.063016
5931024695,121.492447,25.082947
5931024711,121.489705,25.053104
5931024784,121.483617,25.063101
5931024873,121.486335,25.087313
5931024891,121.485366,25.070556
5931024908,121.483034,25.076988
5931024935,121.495299,25.069424
5931024944,121.499863,25.068228
5931024962,121.499236,25.068525
5931024971,121.490632,25.068935
5931025110,121.487084,25.082011
5931025174,121.498667,25.066303
5931025192,121.488645,25.051306
5931025245,121.481309,25.079858
5931025254,121.483746,25.077639
5931025281,121.475256,25.068033
5931025290,121.496386,25.067824
5931025361,121.4772,25.067323
5931025398,121.483581,25.078582
5931025432,121.493058,25.067439
5931025441,121.482453,25.07598
5931025487,121.50014,25.063167
5931025549,121.479129,25.068211
5931025558,121.487688,25.051338
5931025567,121.496185,25.061806
5931025610,121.497182,25.064152
5931025638,121.496278,25.061598
5931025647,121.496213,25.068404
5931025656,121.491164,25.058564
5931025683,121.496871,25.066127
5931025692,121.489296,25.052709
5931025709,121.488758,25.057753
5931025727,121.486126,25.079077
5931025736,121.492484,25.082912
5931025745,121.498225,25.075151
5931025754,121.49596,25.069148
5931025763,121.484067,25.07795
5931025781,121.483065,25.083917
5931025790,121.489155,25.086228
5931025807,121.48271,25.078372
5931025816,121.494178,25.07131
5931025825,121.482575,25.067551
5931030013,121.514725,25.014994
5931030264,121.514474,25.008524
5931030317,121.523113,25.007891
5931030531,121.526928,25.001705
5931030540,121.515906,24.995698
5931030568,121.521029,25.008927
5931030639,121.526802,24.998453
5931030960,121.517095,25.005192
5931032133,121.525101,24.999424
5931032188,121.513022,25.004712
5931032286,121.514084,25.015228
5931032302,121.516329,24.998401
5931032419,121.509103,25.00542
5931032633,121.503482,25.008085
5931032759,121.517715,25.001231
5931032811,121.510176,25.006671
5931032875,121.512807,25.013368
5931032955,121.517056,25.011619
5931032964,121.514465,24.995903
5931033032,121.520129,25.013964
5931033078,121.514771,25.013607
5931033087,121.510568,25.01331
5931033103,121.515828,25.010166
5931033176,121.517204,25.006228
5931033201,121.510222,25.00608
5931033363,121.507543,25.013929
5931033523,121.50767,25.012084
5931033541,121.524378,24.999302
5931033603,121.520748,25.009076
5931033621,121.514801,25.010392
5931033649,121.51754,24.998052
5931033774,121.517518,25.012
5931033783,121.522595,25.008081
5931033792,121.505292,25.009247
5931033863,121.518893,25.007466
5931033881,121.517144,25.004442
5931033890,121.51109,25.006917
5931033925,121.512157,25.004069
5931033961,121.520736,25.007656
5931033989,121.523346,24.999469
5931033998,121.506992,25.009644
5931034011,121.507105,24.99979
5931034039,121.524413,25.001521
5931034048,121.526737,24.998097
5931034057,121.505643,25.006215
5931040019,121.50264,25.003368
5931040037,121.481375,25.002413
5931040055,121.473997,25.002364
5931040082,121.498171,25.001954
5931040144,121.493242,24.990742
5931040153,121.502909,25.002393
5931040180,121.502486,24.994809
5931040215,121.508242,24.983919
5931040224,121.468694,25.001626
5931040242,121.47238,25.001733
5931040297,121.511776,24.991676
5931040322,121.513896,25.003905
5931040359,121.504302,24.991226
5931040395,121.474099,25.002974
5931040402,121.496509,25.004564
5931040475,121.498293,24.99583
5931040573,121.481519,24.995384
5931040617,121.499109,24.999421
5931040662,121.496917,25.004724
5931040671,121.523561,24.991865
5931040680,121.511246,24.983675
5931040724,121.491793,24.990756
5931040733,121.506519,24.985074
5931040742,121.511548,24.991527
5931040822,121.481326,24.997026
5931040840,121.521604,24.993943
5931041061,121.483565,24.996438
5931041070,121.494815,24.992678
5931042282,121.502111,24.997364
5931042326,121.511039,24.996517
5931042371,121.504842,25.003886
5931042648,121.503506,24.990202
5931042728,121.517352,24.992242
5931042808,121.468993,25.001574
5931042817,121.481143,25.002371
5931042853,121.482175,24.995564
5931042899,121.468982,25.002189
5931043047,121.505156,25.002766
5931043109,121.512732,25.003046
5931043216,121.505427,24.994748
5931043234,121.499375,25.00494
5931043369,121.468537,25.003292
5931043396,121.48924,24.996075
5931043421,121.489832,24.995853
5931043430,121.50845,24.9832
5931043501,121.498352,24.995669
5931043529,121.494343,24.993738
5931043538,121.502382,24.990196
5931043565,121.499763,25.002215
5931043627,121.481153,25.000596
5931043636,121.494082,24.993746
5931043663,121.500349,24.993234
5931043690,121.465097,24.996459
5931043770,121.509092,24.998946
5931043798,121.517649,24.992218
5931043921,121.481871,24.99548
5931043930,121.504414,24.992073
5931043976,121.50377,24.996711
5931044044,121.469624,25.003983
5931044133,121.510862,24.988502
5931044188,121.490948,24.989598
5931044204,121.517252,24.992771
5931044240,121.500686,25.005026
5931044268,121.496285,24.999302
5931044277,121.493837,24.991304
5931044357,121.51309,24.988882
5931044375,121.509238,24.998581
5931044393,121.472475,25.000883
5931044419,121.496459,25.003368
5931044464,121.48289,24.995524
5931044482,121.511619,24.992312
5931044508,121.513557,25.003594
5931044580,121.509514,24.990248
5931044599,121.501306,24.995449
5931044615,121.4999137,24.9988379
5931044624,121.510917,24.99733
5931044642,121.513268,25.003969
5931044660,121.517371,24.993447
5931044679,121.499784,24.991855
5931044704,121.500024,24.991046
5931044740,121.507912,24.985847
5931044768,121.481693,25.00102
5931044786,121.477481,25.005787
5931044802,121.478195,25.0055
5931044820,121.526325,24.995031
5931044848,121.501893,24.990196
5931044875,121.510907,24.998622
5931044884,121.499205,25.004404
5931044928,121.498185,25.001615
5931044955,121.502408,24.995671
5931044973,121.522608,24.992799
5931044982,121.504617,24.991916
5931044991,121.507932,24.998927
5931045032,121.503532,24.990379
5931045041,121.474394,25.001624
5931045050,121.506179,24.983684
5931045069,121.510891,24.999545
5931045078,121.481174,24.995882
5931045103,121.479868,25.006829
5931045112,121.517461,24.991558
5931045121,121.511773,24.991045
5931045130,121.512416,24.986792
5931050033,121.538611,24.956356
5931050088,121.516977,24.985302
5931050131,121.541203,24.981005
5931050211,121.543167,24.979778
5931050364,121.515942,24.965937
5931050408,121.486514,24.951727
5931050417,121.541736,24.981742
5931050444,121.540321,24.978541
5931051558,121.515047,24.963851
5931051585,121.539117,24.978853
5931051674,121.54164,24.982125
5931051790,121.512504,24.961286
5931051816,121.542756,24.97285
5931051852,121.542582,24.983056
5931051950,121.530141,24.973818
5931052091,121.541246,24.982605
5931052135,121.540437,24.975901
5931052251,121.52475,24.976468
5931052288,121.544331,24.969888
5931052313,121.537228,24.974491
5931052386,121.539571,24.983066
5931052395,121.540653,24.964797
5931052484,121.535131,24.975019
5931052608,121.537014,24.98281
5931052644,121.537778,24.959022
5931052653,121.540712,24.986374
5931052699,121.545131,24.968301
5931052715,121.517437,24.972201
5931052724,121.53843,24.973675
5931052751,121.540222,24.964797
5931052797,121.548171,24.951468
5931052868,121.537745,24.982766
5931052920,121.534156,24.95642
5931052966,121.541696,24.981891
5931052984,121.543069,24.975625
5931053007,121.509204,24.959154
5931053016,121.537803,24.981383
5931053025,121.539762,24.977768
5931053034,121.541048,24.966961
5931053061,121.53688,24.97621
5931053070,121.539739,24.972832
5931053089,121.517293,24.973096
5931053098,121.534587,24.97753
5931053132,121.53837,24.957263
5931053169,121.520512,24.986118
5931053178,121.494442,24.948384
5931060146,121.444675,25.033313
5931060217,121.418895,25.026447
5931060226,121.417535,25.026876
5931060244,121.427486,25.020439
5931060262,121.457778,25.045041
5931060315,121.458049,25.050954
5931060342,121.452361,25.045438
5931060431,121.465672,25.046495
5931060557,121.446034,25.040196
5931060619,121.446025,25.042835
5931060628,121.427037,25.026039
5931060646,121.454376,25.049878
5931060744,121.444858,25.041805
5931060815,121.426243,25.024228
5931060824,121.455515,25.045501
5931065810,121.428133,25.015163
5931067092,121.426222,25.012955
5931067109,121.455167,25.041312
5931067136,121.451769,25.051871
5931067145,121.454066,25.048345
5931067216,121.447446,25.048779
5931067378,121.451893,25.049572
5931067403,121.451317,25.048121
5931067494,121.423434,25.025065
5931067529,121.455436,25.049275
5931067565,121.446231,25.033953
5931067903,121.4258983,25.0267529
5931067985,121.424248,25.021121
5931068160,121.426201,25.022556
5931068302,121.426181,25.013065
5931068375,121.447498,25.037005
5931068464,121.42606,25.014702
5931068599,121.434938,25.032539
5931068624,121.428331,25.027166
5931068633,121.456317,25.044395
5931068722,121.428094,25.019012
5931068759,121.42598,25.022592
5931068819,121.425144,25.023921
5931068866,121.426689,25.026664
5931068875,121.418795,25.02502
5931068884,121.457409,25.037815
5931068973,121.446147,25.041937
5931068991,121.454657,25.052212
5931069023,121.458322,25.049401
5931069201,121.427961,25.014364
5931069274,121.444689,25.045072
5931069372,121.449102,25.03346
5931069425,121.447193,25.049792
5931069498,121.449029,25.034967
5931069505,121.449783,25.050892
5931069603,121.447987,25.053111
5931069701,121.452271,25.05003
5931069747,121.426064,25.016416
5931069765,121.447503,25.048086
5931069774,121.421923,25.020375
5931069792,121.454346,25.048632
593106A011,121.425562,25.022698
593106A093,121.451994,25.051054
593106A155,121.424836,25.018601
593106A182,121.453059,25.045846
593106A244,121.446864,25.036753
593106A299,121.422762,25.019266
593106A324,121.426547,25.02764
593106A342,121.449206,25.049073
593106A379,121.435112,25.032952
593106A388,121.424858,25.024265
593106A404,121.449261,25.034846
593106A566,121.448213,25.043409
593106A584,121.416782,25.028934
593106A600,121.449296,25.037661
593106A628,121.455778,25.054234
593106A637,121.424533,25.025238
593106A646,121.416715,25.026956
593106A717,121.450919,25.049296
593106A726,121.415817,25.021509
593106A744,121.453315,25.049367
593106A753,121.414643,25.022285
593106A771,121.451869,25.037654
593106A824,121.444477,25.051482
593106A833,121.41956,25.026254
593106A842,121.427503,25.010618
593106A851,121.446288,25.032792
593106A897,121.446278,25.032869
593106A922,121.423105,25.021305
593106A931,121.426248,25.024059
593106A959,121.45773,25.051622
593106A968,121.426104,25.013985
593106A977,121.410749,25.021065
593106A995,121.444633,25.052256
5931070044,121.393073,24.970856
5931070053,121.410251,25.015999
5931070062,121.427691,24.993631
5931070080,121.393595,24.972394
5931070099,121.422337,24.994095
5931070142,121.421344,24.989972
5931070286,121.424756,24.990866
5931070348,121.415102,24.981771
5931070366,121.41834,24.979666
5931070393,121.415727,24.980443
5931070419,121.425719,24.996607
5931071425,121.423176,24.991781
5931071523,121.425918,24.99263
5931071550,121.417706,24.98785
5931071649,121.418987,24.988192
5931071658,121.425804,24.992712
5931071774,121.424745,24.994648
5931071881,121.379537,24.947353
5931071934,121.427232,24.994615
5931071961,121.384227,24.949052
5931072020,121.419105,24.980014
5931072039,121.426047,24.993148
5931072191,121.402955,25.015768
5931072217,121.415864,24.980475
